name,sol,ltst,seq_id,target_elevation,tau,focal_distance,incidence_angle,emission_angle,phase_angle,lat,lon,sclk,color,feature,formation,member,L2,R2,L0B,R0B,L1,R1,R0G,L0G,R0R,L0R,L4,L3,R3,L5,R4,R5,L6,R6,L2_err,R2_err,L0B_err,R0B_err,L1_err,R1_err,R0G_err,L0G_err,R0R_err,L0R_err,L4_err,L3_err,R3_err,L5_err,R4_err,R5_err,L6_err,R6_err
Jwaneng,1475,12:12:53,mcam07395,-4371.5248,1.166855,3.25,15.4036,47.5212,52.476309,-4.6973123,137.35469,,red,undisturbed soil,,,0.0292274,0.0352029,0.0350826,0.0424321,0.04114,0.0494076,0.0582086,0.0501206,0.0847126,0.0746111,0.0824627,0.088584,0.10351,0.0840951,0.0957078,0.0911227,0.0773782,0.0876257,0.00178619,0.00241167,0.00293307,0.00530482,0.00209723,0.00411453,0.00579249,0.00304215,0.00847784,0.00446716,0.00456342,0.00486314,0.00914924,0.00526889,0.00990395,0.00977893,0.00477523,0.00904829
Jwaneng,1475,12:12:53,mcam07395,-4371.5248,1.166855,3.25,15.4036,47.5212,52.476309,-4.6973123,137.35469,,yellow,,Murray,Sutton Island,0.0338326,0.0390504,0.039359,0.0439421,0.0478731,0.0548809,0.0621301,0.0576334,0.0946628,0.0878946,0.0984197,0.10838,0.117139,0.106307,0.116468,0.111596,0.105825,0.111367,0.00232546,0.0030325,0.00446461,0.00606885,0.00293262,0.00444711,0.00678301,0.00456891,0.00967559,0.00638646,0.00617938,0.00673592,0.0116357,0.0082498,0.01316,0.0147089,0.00732384,0.0144497
Loch Gairloch,1945,11:53:33,mcam10162,-4147.9539,0.299855,4.144,26.2532,55.8904,33.237985,-4.7298213,137.37628,,dark blue,dusty rock,Murray,Jura,0.0992984,0.118015,0.120212,0.132626,0.135381,0.151446,0.170843,0.163033,0.231959,0.224041,0.235859,0.260043,0.267063,0.251634,0.261558,0.267614,0.264214,0.283075,0.00391002,0.00771441,0.00734234,0.00780632,0.00602826,0.00745161,0.00692598,0.00762683,0.00928394,0.0113736,0.010124,0.0105298,0.0129428,0.0115605,0.013913,0.0142046,0.0103161,0.0122162
Loch Gairloch,1945,11:53:33,mcam10162,-4147.9539,0.299855,4.144,26.2532,55.8904,33.237985,-4.7298213,137.37628,,light blue,dusty rock,Murray,Jura,0.066444,0.0741717,0.0826392,0.0883921,0.0930073,0.10764,0.129633,0.121007,0.219524,0.198107,0.215617,0.24096,0.264132,0.223853,0.249948,0.252431,0.23348,0.257866,0.00235102,0.00309876,0.00277929,0.00481098,0.00237944,0.00457057,0.00543855,0.00325466,0.00752452,0.00473224,0.00501018,0.00578343,0.0107709,0.00472171,0.0112185,0.0121497,0.00676479,0.0112351
Loch Gairloch,1945,11:53:33,mcam10162,-4147.9539,0.299855,4.144,26.2532,55.8904,33.237985,-4.7298213,137.37628,,red,undisturbed soil,,,0.0561923,0.061766,0.0721194,0.0755074,0.0847361,0.0953704,0.11172,0.104259,0.170739,0.160944,0.174012,0.186162,0.203916,0.180619,0.195443,0.19067,0.17291,0.18668,0.00125793,0.00271676,0.0028053,0.00543175,0.00221963,0.0046703,0.00637501,0.00304899,0.00940546,0.00475936,0.00579424,0.00554818,0.0115881,0.00535483,0.0125196,0.0126688,0.00486199,0.01151
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,dark blue,dusty rock,Murray,Pahrump Hills,0.0822304,0.0976508,0.108067,0.125658,0.13758,0.164489,0.19522,0.174149,0.305476,0.27302,0.297732,0.324742,0.379535,0.328403,0.359864,0.359397,0.314485,0.345439,0.00490506,0.00870286,0.00763385,0.0130267,0.00676352,0.0132159,0.0157725,0.00945407,0.0216913,0.0142948,0.0114808,0.0120194,0.0215254,0.0132785,0.0207405,0.0213107,0.0113238,0.0177613
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,goldenrod,veins,,,0.102833,0.129593,0.131517,0.157345,0.157157,0.189499,0.22257,0.192788,0.314657,0.285423,0.301827,0.325853,0.365446,0.335028,0.360018,0.365274,0.324325,0.355094,0.0240709,0.0406954,0.0375077,0.0568717,0.0318428,0.0542348,0.0666438,0.0379995,0.0796642,0.0510996,0.0303611,0.031165,0.0655166,0.0439015,0.0690193,0.0684112,0.0387248,0.0618215
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,light blue,dusty rock,Murray,Pahrump Hills,0.0646651,0.0792472,0.0920099,0.105585,0.121735,0.138982,0.179473,0.159174,0.314693,0.282835,0.315893,0.353561,0.40212,0.370483,0.399943,0.404622,0.360513,0.396501,0.00231828,0.00459658,0.00516887,0.00797801,0.00361253,0.00827931,0.0101632,0.00590073,0.0134737,0.00863372,0.00941082,0.00873718,0.015421,0.00894161,0.0195621,0.0185459,0.00823416,0.0149141
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,light cyan,nodule-rich rock,Murray,Pahrump Hills,0.0703734,0.0817063,0.0896251,0.104306,0.113999,0.135354,0.156548,0.141037,0.228487,0.211931,0.224144,0.241446,0.258588,0.241813,0.245091,0.239075,0.22942,0.228711,0.0123166,0.0171384,0.016895,0.0263949,0.0188804,0.0289319,0.0349755,0.0232673,0.0451768,0.0365496,0.0397727,0.0392773,0.0452539,0.0395042,0.0425322,0.0424539,0.0380449,0.0387181
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,red,undisturbed soil,,,0.0339618,0.039143,0.0413937,0.0453247,0.0523992,0.0587155,0.0660452,0.0618319,0.100036,0.0957049,0.105909,0.114478,0.120519,0.109324,0.116004,0.111022,0.103375,0.108017,0.00170739,0.00298928,0.00279068,0.00571745,0.0022676,0.00439087,0.00642905,0.00317837,0.00919256,0.00446097,0.00489489,0.00485827,0.00928571,0.00421654,0.00940288,0.0089341,0.00450525,0.0078679
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,sienna,,Murray,Pahrump Hills,0.0729308,0.0811574,0.0931846,0.0976426,0.11251,0.117495,0.143009,0.138808,0.216949,0.203748,0.225687,0.24624,0.255929,0.2518,0.250473,0.250066,0.238209,0.24287,0.00671468,0.0126268,0.0124994,0.0192752,0.0100029,0.0181779,0.0244491,0.0142964,0.0340324,0.01824,0.0143149,0.0127471,0.0348331,0.0203141,0.0371202,0.0377095,0.0178266,0.0343552
Thunderbolt,1033,11:24:51,mcam04517,-4447.3376,0.924636,3.539,11.6423,49.4949,50.553444,-4.6682764,137.37003,,teal,dusty rock,Murray,Pahrump Hills,0.102907,0.11547,0.126794,0.138396,0.151765,0.17059,0.196948,0.185008,0.283815,0.271192,0.286519,0.306571,0.334934,0.310497,0.319424,0.320464,0.29015,0.307187,0.00685527,0.00950773,0.00883901,0.0134532,0.00855829,0.012927,0.0148606,0.00952801,0.0193592,0.0112383,0.00779229,0.0121198,0.0157057,0.013319,0.0160076,0.0171529,0.00904516,0.0137251
Photom west 2x1,60,16:53:01,mcam00278,-4521.0759,0.717369,15.785,73.2267,71.0123,94.637721,-4.589996,137.44834,,dark blue,dusty rock,Yellowknife Bay,Glenelg,0.137638,,,,0.210853,,,,,,,0.518905,,,,,0.586618,,0.0210864,,,,0.037419,,,,,,,0.0627956,,,,,0.0677276,
Photom west 2x1,60,16:53:01,mcam00278,-4521.0759,0.717369,15.785,73.2267,71.0123,94.637721,-4.589996,137.44834,,light blue,dusty rock,Yellowknife Bay,Glenelg,0.118611,,,,0.177805,,,,,,,0.497854,,,,,0.568627,,0.0198375,,,,0.0257839,,,,,,,0.0536976,,,,,0.0627237,
Photom west 2x1,60,16:53:01,mcam00278,-4521.0759,0.717369,15.785,73.2267,71.0123,94.637721,-4.589996,137.44834,,red,undisturbed soil,,,0.0793406,,,,0.124979,,,,,,,0.388124,,,,,0.447152,,0.0164731,,,,0.0234217,,,,,,,0.0513363,,,,,0.0584248,
Burghead Stereo,2007,11:21:52,mcam10561,-4165.487,0.484659,3.88,18.9368,44.5087,26.985975,-4.724768,137.38036,,dark green,broken rock face,Murray,Pettegrove Point,0.0856404,0.098128,0.102368,0.113946,0.112612,0.128736,0.152113,0.137651,0.243362,0.221158,0.238543,0.266487,0.296659,0.248084,0.278404,0.285297,0.266306,0.298469,0.00583157,0.00686986,0.0141936,0.00929139,0.00836264,0.00895552,0.0112914,0.0142343,0.016907,0.014122,0.0169983,0.0178282,0.0171537,0.0138388,0.0176198,0.0177823,0.0171417,0.0189136
Burghead Stereo,2007,11:21:52,mcam10561,-4165.487,0.484659,3.88,18.9368,44.5087,26.985975,-4.724768,137.38036,,dark red,disturbed soil,,,0.043536,0.0476231,0.0470204,0.050492,0.0536647,0.0586286,0.0631052,0.0602414,0.0946857,0.0897814,0.100524,0.108357,0.113418,0.103203,0.10738,0.103033,0.0995209,0.104278,0.0020993,0.00380719,0.00336121,0.0052685,0.0025165,0.00389888,0.00555711,0.00324598,0.00832785,0.00446623,0.00573034,0.00576811,0.00857702,0.00570843,0.0133243,0.0176752,0.00515745,0.0238066
Burghead Stereo,2007,11:21:52,mcam10561,-4165.487,0.484659,3.88,18.9368,44.5087,26.985975,-4.724768,137.38036,,light blue,dusty rock,Murray,Pettegrove Point,0.0855272,0.0964354,0.101909,0.112043,0.117887,0.13293,0.159101,0.144799,0.259416,0.237356,0.258636,0.283912,0.299935,0.269185,0.288035,0.292004,0.282724,0.298742,0.00135843,0.00193098,0.00278614,0.00453185,0.00235086,0.0034274,0.00522173,0.00312583,0.00871368,0.00388859,0.00492277,0.00676332,0.0116556,0.00620453,0.0118709,0.013199,0.00850797,0.0134497
Burghead Stereo,2007,11:21:52,mcam10561,-4165.487,0.484659,3.88,18.9368,44.5087,26.985975,-4.724768,137.38036,,red,undisturbed soil,,,0.0600834,0.0644663,0.0657583,0.0682745,0.0749473,0.0808063,0.0868875,0.0850308,0.123001,0.122267,0.130607,0.137158,0.137388,0.128439,0.128691,0.123863,0.120973,0.122816,0.00248922,0.00442849,0.00300607,0.00645169,0.00313713,0.00496998,0.006975,0.00314821,0.00918525,0.00408906,0.00462932,0.00546365,0.00928587,0.00586669,0.00954173,0.00963204,0.00497718,0.00980901
Burghead Stereo,2007,11:21:52,mcam10561,-4165.487,0.484659,3.88,18.9368,44.5087,26.985975,-4.724768,137.38036,,teal,dusty rock,Murray,Pettegrove Point,0.0713765,0.098369,0.0768463,0.105247,0.0787039,0.0988453,0.12362,0.0965118,0.195592,0.15908,0.171954,0.189724,0.210693,0.168191,0.200455,0.200805,0.17918,0.207462,0.00455492,0.0148853,0.00749574,0.0147859,0.00494935,0.0108958,0.0130928,0.00789287,0.0165255,0.0110325,0.0116779,0.0148186,0.0195919,0.0152642,0.0203858,0.0221937,0.0181815,0.0219985
Photom West 1x2,1140,14:54:12,mcam05161,,0.508184,,49.8802,71.2568,120.36799,-4.6731459,137.36865,,dark blue,dusty rock,Stimson,,0.147686,,,,0.188916,,,,,,,0.344444,,,,,0.362946,,0.0140731,,,,0.0156853,,,,,,,0.0241929,,,,,0.0257968,
Photom West 1x2,1140,14:54:12,mcam05161,,0.508184,,49.8802,71.2568,120.36799,-4.6731459,137.36865,,dark red,disturbed soil,,,0.0266437,,,,0.0419382,,,,,,,0.108217,,,,,0.117877,,0.00927046,,,,0.0121088,,,,,,,0.0259023,,,,,0.0259171,
Photom West 1x2,1140,14:54:12,mcam05161,,0.508184,,49.8802,71.2568,120.36799,-4.6731459,137.36865,,light blue,dusty rock,Stimson,,0.124346,,,,0.174483,,,,,,,0.400812,,,,,0.440817,,0.0105139,,,,0.0126003,,,,,,,0.0208021,,,,,0.0207559,
Photom West 1x2,1140,14:54:12,mcam05161,,0.508184,,49.8802,71.2568,120.36799,-4.6731459,137.36865,,red,undisturbed soil,,,0.0722743,,,,0.0999586,,,,,,,0.204817,,,,,0.21369,,0.00793034,,,,0.00950019,,,,,,,0.01764,,,,,0.0192586,
Ruacana,1309,11:58:55,mcam06229,,0.40177,157.24,21.7643,88.1677,71.826153,-4.6783586,137.35936,,dark blue,dusty rock,Murray,Pahrump Hills,0.0752315,0.0922627,0.0949674,0.115689,0.118079,0.146696,0.182714,0.151623,0.300829,0.250962,0.281499,0.316847,0.374512,0.323254,0.372763,0.379231,0.328379,0.378732,0.00306277,0.0056017,0.00655315,0.00979899,0.00465353,0.00843095,0.0123341,0.00709451,0.0187312,0.00944037,0.0101721,0.0100946,0.0212108,0.0128312,0.0248456,0.0253426,0.0120786,0.0239658
Ruacana,1309,11:58:55,mcam06229,,0.40177,157.24,21.7643,88.1677,71.826153,-4.6783586,137.35936,,light blue,dusty rock,Stimson,,0.0797468,0.100334,0.0952728,0.119786,0.110688,0.142092,0.163124,0.134784,0.228195,0.192238,0.2046,0.224972,0.278917,0.225612,0.266631,0.26335,0.213812,0.251041,0.00314709,0.00293583,0.00784204,0.00549068,0.005722,0.00491557,0.00623714,0.0090654,0.00958155,0.0148284,0.0157715,0.0154893,0.010943,0.0189458,0.0112102,0.0107753,0.0169743,0.0103979
Ruacana,1309,11:58:55,mcam06229,,0.40177,157.24,21.7643,88.1677,71.826153,-4.6783586,137.35936,,red,undisturbed soil,,,0.063665,0.0826841,0.079091,0.104841,0.100363,0.131577,0.161868,0.127306,0.255693,0.20159,0.224121,0.248474,0.317246,0.253141,0.312912,0.311396,0.24734,0.303463,0.00180949,0.00196411,0.00260396,0.00294581,0.00279231,0.00304972,0.0040372,0.00336033,0.00705972,0.00464626,0.00503082,0.00563334,0.00821465,0.00672397,0.00792681,0.00814603,0.00527782,0.00740924
Ruacana,1309,11:58:55,mcam06229,,0.40177,157.24,21.7643,88.1677,71.826153,-4.6783586,137.35936,,teal,dusty rock,Stimson,,0.0776432,0.0982506,0.098518,0.126784,0.121718,0.16064,0.197242,0.155537,0.322863,0.253823,0.284468,0.320927,0.415602,0.325441,0.405937,0.405636,0.314609,0.385858,0.00479351,0.00738416,0.00717652,0.00978761,0.00671467,0.0103486,0.0123404,0.00860674,0.0156381,0.0134289,0.00996095,0.0100186,0.0159257,0.0132129,0.0166551,0.0167875,0.0113896,0.0139556
Darwin Veins,401,10:52:31,mcam01658,-4505.3038,0.667478,2.903,22.5051,42.6896,34.680644,-4.607217,137.42628,,dark blue,dusty rock,Bradbury Group,,0.0703041,0.0648652,0.087834,0.0784438,0.106667,0.102409,0.118272,0.127524,0.182567,0.189548,0.207771,0.223723,0.227804,0.227193,0.224594,0.2224,0.219621,0.216437,0.00813428,0.0106613,0.0134375,0.0150665,0.0105403,0.0148112,0.0187406,0.0154284,0.026934,0.0227364,0.0227297,0.0236372,0.0313748,0.029167,0.0324604,0.0326768,0.0255296,0.0293332
Darwin Veins,401,10:52:31,mcam01658,-4505.3038,0.667478,2.903,22.5051,42.6896,34.680644,-4.607217,137.42628,,light blue,dusty rock,Bradbury Group,,0.0568525,0.062225,0.074352,0.0796532,0.0938191,0.104447,0.129322,0.118766,0.229841,0.211412,0.24307,0.280396,0.331655,0.299127,0.335873,0.335384,0.30762,0.33833,0.00306776,0.00519421,0.00571473,0.0104971,0.00452556,0.00903728,0.0129801,0.00572029,0.0199369,0.00937626,0.0107348,0.0105503,0.0215902,0.0111998,0.0242785,0.0236655,0.0110378,0.0218224
Bathurst (rock),53,12:55:07,mcam00245,-4517.6815,0.777617,8.03,14.57,68.1279,79.839987,-4.590062,137.4479,,light blue,dusty rock,Yellowknife Bay,Glenelg,,,0.109149,0.108715,,,0.161059,0.148102,0.237708,0.217691,,,0.292028,,0.294077,0.296904,,0.304227,,,0.00313137,0.00401869,,,0.0049988,0.00298821,0.00848986,0.00568923,,,0.0127284,,0.0138094,0.0140537,,0.0141557
Bathurst (rock),53,12:55:07,mcam00245,-4517.6815,0.777617,8.03,14.57,68.1279,79.839987,-4.590062,137.4479,,red,undisturbed soil,,,,,0.0843849,0.0921486,,,0.150372,0.12598,0.264818,0.224921,,,0.380642,,0.398425,0.406207,,0.432895,,,0.00621222,0.00759308,,,0.00887941,0.00653284,0.013615,0.0095259,,,0.0167678,,0.0188923,0.0187498,,0.0180765
Bathurst (rock),53,12:55:07,mcam00245,-4517.6815,0.777617,8.03,14.57,68.1279,79.839987,-4.590062,137.4479,,teal,dusty rock,Yellowknife Bay,Glenelg,,,0.102692,0.0961826,,,0.152829,0.148916,0.251085,0.24,,,0.329274,,0.337366,0.343115,,0.358961,,,0.00321397,0.00391058,,,0.00456785,0.00307374,0.00670948,0.0046445,,,0.00851432,,0.00941058,0.00944148,,0.00963201
Kilmaire Dump Pile Redo,2407,10:23:34,mcam12758,-4158.9186,0.586738,3.684,28.3129,38.8614,55.841181,-4.7260738,137.38365,,dark purple,dump piles,Murray,Jura,0.0728996,0.0799551,0.0869037,0.0956728,0.104584,0.11657,0.146736,0.134418,0.249355,0.228484,0.259955,0.298884,0.331471,0.305106,0.322979,0.328358,0.315642,0.335522,0.00394834,0.00829227,0.00711003,0.013512,0.00584004,0.0105266,0.0166232,0.00828048,0.0255023,0.0143863,0.0121476,0.0125663,0.0236589,0.0151301,0.0266535,0.027207,0.0136934,0.0254704
Kilmaire Dump Pile Redo,2407,10:23:34,mcam12758,-4158.9186,0.586738,3.684,28.3129,38.8614,55.841181,-4.7260738,137.38365,,light blue,dusty rock,Murray,Jura,0.0734239,0.0800086,0.0863452,0.0937722,0.101308,0.109218,0.135111,0.126312,0.221987,0.20818,0.234732,0.273872,0.294577,0.279806,0.294036,0.299142,0.28688,0.304422,0.00205814,0.00450463,0.00386127,0.00476713,0.00311886,0.00472224,0.00733579,0.00518214,0.0111124,0.00878272,0.00824006,0.00759593,0.0116253,0.010464,0.016689,0.0172773,0.00881148,0.016775
Kilmaire Dump Pile Redo,2407,10:23:34,mcam12758,-4158.9186,0.586738,3.684,28.3129,38.8614,55.841181,-4.7260738,137.38365,,red,undisturbed soil,,,0.0418381,0.0444018,0.0477455,0.0508882,0.0556445,0.0601301,0.0699263,0.0658995,0.10635,0.0982764,0.108306,0.117372,0.12485,0.10959,0.116419,0.111919,0.102853,0.109766,0.0023095,0.00352491,0.00371372,0.00606275,0.00282414,0.00439517,0.0069197,0.00436609,0.0110616,0.00684096,0.00713703,0.00794708,0.0119114,0.00883351,0.0131138,0.0129327,0.00896247,0.0126146
Kilmaire Dump Pile Redo,2407,10:23:34,mcam12758,-4158.9186,0.586738,3.684,28.3129,38.8614,55.841181,-4.7260738,137.38365,,teal,dusty rock,Murray,Jura,0.066106,0.0784624,0.0791121,0.0929265,0.0937989,0.108148,0.134673,0.116982,0.215266,0.18581,0.208679,0.241426,0.284128,0.234909,0.271179,0.273038,0.232402,0.269972,0.00854837,0.00832003,0.0083808,0.00948078,0.00488164,0.00769667,0.0114481,0.00811268,0.0172223,0.0113057,0.0125908,0.0149074,0.0222644,0.015339,0.022641,0.0235344,0.0151468,0.021481
Hepburn (distant),25,13:01:29,mcam00126,,0.722,,19.0881,89.4421,103.46811,-4.589447,137.44218,,bright red,undisturbed soil,,,,0.0624925,,0.0747772,,0.0908256,0.105902,,0.176748,,,,0.248197,,0.250419,0.254757,,0.264121,,0.0103111,,0.0170658,,0.0139702,0.0184565,,0.0265944,,,,0.027218,,0.0298418,0.029887,,0.0276881
Hepburn (distant),25,13:01:29,mcam00126,,0.722,,19.0881,89.4421,103.46811,-4.589447,137.44218,,dark red,disturbed soil,,,,0.110201,,0.121856,,0.135239,0.156147,,0.237293,,,,0.308591,,0.303592,0.312307,,0.318382,,0.017667,,0.0239493,,0.0200915,0.0249919,,0.0349412,,,,0.0335596,,0.0382283,0.0384046,,0.0360081
Hepburn (distant),25,13:01:29,mcam00126,,0.722,,19.0881,89.4421,103.46811,-4.589447,137.44218,,red,undisturbed soil,,,,0.0944094,,0.0992821,,0.113084,0.119721,,0.161626,,,,0.200185,,0.197091,0.199069,,0.204682,,0.0102022,,0.0124331,,0.0103452,0.0118415,,0.0146924,,,,0.0143126,,0.0142001,0.0146209,,0.0140571
Photom east 2x1,76,14:47:58,mcam00568,-4517.0366,0.753867,3.647,41.884,72.502,71.876389,-4.589996,137.44834,,light blue,dusty rock,Yellowknife Bay,Glenelg,0.0651446,,,,0.102794,,,,,,,0.236779,,,,,0.244384,,0.00144485,,,,0.00529792,,,,,,,0.0225467,,,,,0.0270145,
Photom east 2x1,76,14:47:58,mcam00568,-4517.0366,0.753867,3.647,41.884,72.502,71.876389,-4.589996,137.44834,,red,undisturbed soil,,,0.0560718,,,,0.101633,,,,,,,0.344091,,,,,0.374115,,0.00185608,,,,0.00345954,,,,,,,0.00899617,,,,,0.0107621,
Photom east 2x1,71,13:21:21,mcam00500,-4521.7219,0.726862,53.887,20.3267,83.8405,70.018953,-4.589996,137.44834,,light blue,dusty rock,Yellowknife Bay,Glenelg,0.056468,,,,0.0971227,,,,,,,0.272796,,,,,0.295211,,0.00543676,,,,0.00832102,,,,,,,0.0232785,,,,,0.0262006,
Photom east 2x1,71,13:21:21,mcam00500,-4521.7219,0.726862,53.887,20.3267,83.8405,70.018953,-4.589996,137.44834,,red,undisturbed soil,,,0.0532582,,,,0.0940107,,,,,,,0.2993,,,,,0.333276,,0.00292741,,,,0.00429172,,,,,,,0.0119955,,,,,0.0144515,
Photom West 1x2,886,16:52:02,mcam03868,-4463.3205,0.871647,17.144,72.7044,71.2578,143.95774,-4.6628637,137.37745,,dark blue,dusty rock,Murray,Pahrump Hills,0.178446,,,,0.25786,,,,,,,0.503742,,,,,0.525203,,0.0290237,,,,0.0314674,,,,,,,0.0447447,,,,,0.0517623,
Photom West 1x2,886,16:52:02,mcam03868,-4463.3205,0.871647,17.144,72.7044,71.2578,143.95774,-4.6628637,137.37745,,light blue,dusty rock,Murray,Pahrump Hills,0.186305,,,,0.268099,,,,,,,0.552099,,,,,0.580871,,0.0142678,,,,0.0181501,,,,,,,0.0274992,,,,,0.0300491,
Photom West 1x2,886,16:52:02,mcam03868,-4463.3205,0.871647,17.144,72.7044,71.2578,143.95774,-4.6628637,137.37745,,red,undisturbed soil,,,0.147483,,,,0.196381,,,,,,,0.379751,,,,,0.39041,,0.0175256,,,,0.0198121,,,,,,,0.028939,,,,,0.031437,
Photom East,886,14:19:52,mcam03861,-4464.7929,0.871647,19.679,39.0782,69.2224,31.243208,-4.6628637,137.37745,,dark blue,dusty rock,Murray,Pahrump Hills,0.148836,,,,0.23766,,,,,,,0.528869,,,,,0.509842,,0.00334916,,,,0.00321573,,,,,,,0.0242377,,,,,0.0262493,
Photom East,886,14:19:52,mcam03861,-4464.7929,0.871647,19.679,39.0782,69.2224,31.243208,-4.6628637,137.37745,,light blue,dusty rock,Murray,Pahrump Hills,0.125817,,,,0.20031,,,,,,,0.497648,,,,,0.499299,,0.00268166,,,,0.00333553,,,,,,,0.00763878,,,,,0.0111681,
Photom East,886,14:19:52,mcam03861,-4464.7929,0.871647,19.679,39.0782,69.2224,31.243208,-4.6628637,137.37745,,red,undisturbed soil,,,0.108093,,,,0.166643,,,,,,,0.36998,,,,,0.355552,,0.00195358,,,,0.00311111,,,,,,,0.00881935,,,,,0.0128107,
Windjana_Stephen(R2x1),626,12:02:49,mcam02676,-4479.2138,0.353411,3.342,23.9466,54.8554,69.37501,-4.6388429,137.40201,,light green,DRT target,Kimberley,Dillinger,0.074581,0.0712101,0.0775915,0.0750584,0.0803118,0.083917,0.088692,0.0909942,0.106505,0.108081,0.114829,0.124021,0.130847,0.136756,0.14152,0.134311,0.13436,0.133577,0.00959361,0.00846588,0.0111048,0.009659,0.0112812,0.0106201,0.0123811,0.0137635,0.0162376,0.0181595,0.0187117,0.0187882,0.0168844,0.0182571,0.0153391,0.0160953,0.0165397,0.0143552
Windjana_Stephen(R2x1),626,12:02:49,mcam02676,-4479.2138,0.353411,3.342,23.9466,54.8554,69.37501,-4.6388429,137.40201,,red,undisturbed soil,,,0.0431558,0.0490058,0.0567392,0.0634663,0.0687474,0.0804346,0.0991867,0.0887667,0.164887,0.146732,0.164658,0.186746,0.218373,0.194259,0.221755,0.216139,0.191658,0.216668,0.00184698,0.00364727,0.00275375,0.0065229,0.00252987,0.0056526,0.0080252,0.00325146,0.0130524,0.00487229,0.00534505,0.00722916,0.0187944,0.00723221,0.0193971,0.0195817,0.00660274,0.0172378
Windjana_Stephen(R2x1),626,12:02:49,mcam02676,-4479.2138,0.353411,3.342,23.9466,54.8554,69.37501,-4.6388429,137.40201,,yellow,dusty rock,Kimberley,Dillinger,0.0526229,0.054392,0.0707138,0.0722064,0.0909725,0.098587,0.123123,0.120257,0.225875,0.216328,0.25268,0.292115,0.313462,0.31744,0.317976,0.317514,0.314067,0.317579,0.00581415,0.00648579,0.00792809,0.00867481,0.00875476,0.0100274,0.013065,0.0120965,0.020802,0.0184863,0.0196103,0.0222055,0.0259708,0.0205768,0.0253873,0.0263463,0.0184198,0.0244608
Lake Orcadie Area 2x1,2222,11:36:47,mcam11774,-4156.8174,0.933652,47.569,20.6723,75.3294,93.698413,-4.7284015,137.37764,,dark blue,dusty rock,Murray,Jura,,,0.104228,,,,,0.127185,,0.174,,0.220223,,0.210488,,,0.228725,,,,0.0179067,,,,,0.0203602,,0.0268866,,0.0323203,,0.0301398,,,0.0280389,
Lake Orcadie Area 2x1,2222,11:36:47,mcam11774,-4156.8174,0.933652,47.569,20.6723,75.3294,93.698413,-4.7284015,137.37764,,light blue,dusty rock,Murray,Jura,,,0.169934,,,,,0.219478,,0.269975,,0.301308,,0.30011,,,0.282289,,,,0.0175056,,,,,0.0194017,,0.0266022,,0.0226469,,0.0229676,,,0.0200481,
